gen_model,fit_model,sim_idx,gen_idx,loo_elpd,rhat_max,ess_min
win stay lose shift,multi-heuristic policy,29,0,-6868.85807303427,1.0076953410961687,446.4944063019024
win stay lose shift,optimal policy values,29,0,-6872.627849077893,1.019621273284854,297.12465491836605
win stay lose shift,win stay lose shift,30,0,-6779.105062946961,1.0053751669173048,316.0613999680686
win stay lose shift,** wait when safe,30,0,-6956.756806004544,1.0033303579853008,409.753032637249
win stay lose shift,** binary energy state,30,0,-6962.227357970738,1.010031307634618,503.60417801444606
win stay lose shift,weather type,30,0,-6969.093829401495,1.0075109706893133,508.22048383728503
win stay lose shift,* $\mathit{r}$ predator,30,0,-6969.185948170874,1.0224417458351036,280.41311649757085
win stay lose shift,* $\mathit{p}$ gain,30,0,-6957.378608041103,1.0208202611945467,232.1052069820119
win stay lose shift,expected gain naive,30,0,-6963.582332065888,1.0123126539856715,291.63086872931507
win stay lose shift,marginal value,30,0,-6966.747019850394,1.007171623090226,379.91318667052445
win stay lose shift,multi-heuristic policy,30,0,-6946.39942107175,1.0057152637304136,312.8252427343905
win stay lose shift,optimal policy values,30,0,-6960.627071207376,1.0145095231204535,347.18910600420315
win stay lose shift,win stay lose shift,31,0,-6686.900821522596,1.025297966922918,314.95098880827896
win stay lose shift,** wait when safe,31,0,-6807.333588251837,1.020069988053151,244.57067457572566
win stay lose shift,** binary energy state,31,0,-6804.7212270661985,1.0091805034539179,262.5984080838778
win stay lose shift,weather type,31,0,-6807.827692703412,1.0190249848034756,214.8130588991644
win stay lose shift,* $\mathit{r}$ predator,31,0,-6807.003793006028,1.0118714551874437,264.8894778757846
win stay lose shift,* $\mathit{p}$ gain,31,0,-6804.303525653607,1.0118206357276336,235.2127529795612
win stay lose shift,expected gain naive,31,0,-6807.032781444026,1.0086964729740737,215.92752402886774
win stay lose shift,marginal value,31,0,-6806.0518271813435,1.0262499826979787,250.30494013484193
win stay lose shift,multi-heuristic policy,31,0,-6811.490495436367,1.0074936701268584,317.3025318701153
win stay lose shift,optimal policy values,31,0,-6806.966924501448,1.0243408566078755,220.34118665675362
win stay lose shift,win stay lose shift,32,0,-6745.2431104053285,1.0082004451176991,474.01744856962006
win stay lose shift,** wait when safe,32,0,-6856.047539354193,1.004966305464293,241.65895967556938
win stay lose shift,** binary energy state,32,0,-6855.388944081815,1.0082372714625578,380.82544688837805
win stay lose shift,weather type,32,0,-6863.366068605212,1.0093114065807192,351.0674494039674
win stay lose shift,* $\mathit{r}$ predator,32,0,-6862.9614048438925,1.0097161705669087,287.7164492892735
win stay lose shift,* $\mathit{p}$ gain,32,0,-6863.524838400293,1.0083781515258996,333.1333340021825
win stay lose shift,expected gain naive,32,0,-6863.784019854029,1.0232875931703194,280.99287067497613
win stay lose shift,marginal value,32,0,-6861.670029985675,1.0254592745010285,337.19093794686927
win stay lose shift,multi-heuristic policy,32,0,-6855.402005059153,1.0141817681161114,267.5434625802864
win stay lose shift,optimal policy values,32,0,-6856.5339807880155,1.0036889418347208,457.3699217879951
win stay lose shift,win stay lose shift,33,0,-6796.128386431352,1.0017167126083537,748.8036377914482
win stay lose shift,** wait when safe,33,0,-6941.52500266762,1.0103730242841018,225.27328321573899
win stay lose shift,** binary energy state,33,0,-6940.124408630246,1.0125966304538763,308.5087554235149
win stay lose shift,weather type,33,0,-6943.42782383323,1.0099574912086944,428.73728468784543
win stay lose shift,* $\mathit{r}$ predator,33,0,-6943.599854858501,1.0086924536614394,400.85976811571385
win stay lose shift,* $\mathit{p}$ gain,33,0,-6941.88367304217,1.0065431877567095,375.72508753051534
win stay lose shift,expected gain naive,33,0,-6942.899625738091,1.0075377096662714,402.70631121448554
win stay lose shift,marginal value,33,0,-6942.605264897169,1.003356422905054,506.1790802911136
win stay lose shift,multi-heuristic policy,33,0,-6947.689025415928,1.0172313820436434,334.48583455924404
win stay lose shift,optimal policy values,33,0,-6942.5360763953395,1.0073914688280934,388.3692940393134
win stay lose shift,win stay lose shift,34,0,-6728.929065639374,1.0051851311230382,661.0705840124693
win stay lose shift,** wait when safe,34,0,-6904.280422677324,1.0154590453478478,201.0056290864106
win stay lose shift,** binary energy state,34,0,-6900.038652057632,1.0053463694224003,429.14510495309565
win stay lose shift,weather type,34,0,-6908.310045684248,1.0118594607681797,355.21943189379766
win stay lose shift,* $\mathit{r}$ predator,34,0,-6908.828849982796,1.0207491177512182,410.29921267414227
win stay lose shift,* $\mathit{p}$ gain,34,0,-6908.377697537516,1.013573022902592,252.95340622489303
win stay lose shift,expected gain naive,34,0,-6907.714647843541,1.0190236018645809,380.4055130333941
win stay lose shift,marginal value,34,0,-6907.538657502063,1.0088580134139455,457.02349239566905
win stay lose shift,multi-heuristic policy,34,0,-6903.607432010087,1.0198452232239852,228.45315038921984
win stay lose shift,optimal policy values,34,0,-6904.831151742485,1.0152515801964928,294.6652771719159
win stay lose shift,win stay lose shift,35,0,-6581.273072438211,1.016944334471306,465.28377062383544
win stay lose shift,** wait when safe,35,0,-6772.764151753353,1.0058859990538007,367.7033660960867
win stay lose shift,** binary energy state,35,0,-6773.169533425857,1.0180893614625885,197.27432513427055
win stay lose shift,weather type,35,0,-6774.793845220873,1.0163681696011797,306.97860178011877
win stay lose shift,* $\mathit{r}$ predator,35,0,-6774.0975426328205,1.0192027859153627,227.70287824490907
win stay lose shift,* $\mathit{p}$ gain,35,0,-6772.189234218356,1.0127751778271126,217.79861879693382
win stay lose shift,expected gain naive,35,0,-6776.144934032055,1.0335509180058218,154.73544746300658
win stay lose shift,marginal value,35,0,-6776.870337829201,1.0152576078404518,234.2011463881642
win stay lose shift,multi-heuristic policy,35,0,-6775.415370497828,1.012401745861682,523.356905749167
win stay lose shift,optimal policy values,35,0,-6773.89032153541,1.0189739233373343,233.90202113984768
win stay lose shift,win stay lose shift,36,0,-6690.588455816922,1.0063556417980728,459.2400652388427
win stay lose shift,** wait when safe,36,0,-6844.545993554858,1.0116566679125505,430.91789880648537
win stay lose shift,** binary energy state,36,0,-6842.177336367155,1.0151189566411205,228.5373921109356
win stay lose shift,weather type,36,0,-6849.819696298247,1.0236603042805856,271.23315242619407
win stay lose shift,* $\mathit{r}$ predator,36,0,-6848.875526471162,1.0115019530807239,355.2585739015135
win stay lose shift,* $\mathit{p}$ gain,36,0,-6847.128827390633,1.0089321150427135,290.2398416757345
win stay lose shift,expected gain naive,36,0,-6848.494186349539,1.0119701964470256,335.6123164372758
win stay lose shift,marginal value,36,0,-6849.3062370458865,1.0233810528758231,306.2349700885193
win stay lose shift,multi-heuristic policy,36,0,-6844.2658295591045,1.0122369279576053,218.90125853378973
win stay lose shift,optimal policy values,36,0,-6846.4307178122635,1.008602212776816,321.4252791813083
win stay lose shift,win stay lose shift,37,0,-6336.8701326604105,1.0080601862236769,382.46386224390943
win stay lose shift,** wait when safe,37,0,-6563.589736402059,1.0045445882046937,355.7633143596891
win stay lose shift,** binary energy state,37,0,-6561.672424792534,1.0180288652571075,212.8177582368837
win stay lose shift,weather type,37,0,-6563.350171250298,1.02079838963881,190.714743302083
win stay lose shift,* $\mathit{r}$ predator,37,0,-6562.989991439196,1.0175552837158337,208.47371460162117
win stay lose shift,* $\mathit{p}$ gain,37,0,-6563.037661074699,1.0309029173643538,181.7503684021977
win stay lose shift,expected gain naive,37,0,-6563.468660915557,1.0372576602411068,151.848436069046
win stay lose shift,marginal value,37,0,-6563.854283297412,1.0255686685912175,210.31723702782847
win stay lose shift,multi-heuristic policy,37,0,-6563.727282064762,1.0131723332601197,405.5211241969991
win stay lose shift,optimal policy values,37,0,-6562.1675265899585,1.014025945166645,212.71576983332548
win stay lose shift,win stay lose shift,38,0,-6745.919136026629,1.0138904699984024,520.6615679776054
win stay lose shift,** wait when safe,38,0,-6939.113866534133,1.007129302292688,388.2689830749633
win stay lose shift,** binary energy state,38,0,-6935.049306443814,1.0073832912886207,291.0459359893483
win stay lose shift,weather type,38,0,-6941.252466900885,1.0194454482047872,420.9818423293529
win stay lose shift,* $\mathit{r}$ predator,38,0,-6940.832800176211,1.0094642579218271,339.5654806079527
win stay lose shift,* $\mathit{p}$ gain,38,0,-6938.754396152631,1.0090252755888827,334.71716394996946
win stay lose shift,expected gain naive,38,0,-6941.814643719914,1.0129741087251263,378.1742111155483
win stay lose shift,marginal value,38,0,-6941.340662873094,1.0096388782334278,381.58334720747433
win stay lose shift,multi-heuristic policy,38,0,-6939.238868946347,1.0079697358094235,292.7610971312784
win stay lose shift,optimal policy values,38,0,-6939.005368076267,1.0060967690157294,432.57624854999943
win stay lose shift,win stay lose shift,39,0,-6721.9986831141405,1.0048254466523203,430.74084838206824
win stay lose shift,** wait when safe,39,0,-6936.841987202984,1.0045365565743591,283.4008524526116
win stay lose shift,** binary energy state,39,0,-6937.830459976909,1.009892569632058,509.44494058569
win stay lose shift,weather type,39,0,-6942.530795973735,1.006611059648632,538.4214349797767
win stay lose shift,* $\mathit{r}$ predator,39,0,-6939.952721503386,1.0194623519926156,255.15794502408886
win stay lose shift,* $\mathit{p}$ gain,39,0,-6942.15595461538,1.0080713611450292,436.98126003136576
win stay lose shift,expected gain naive,39,0,-6938.567100899238,1.0122078015618625,393.14450523695274
win stay lose shift,marginal value,39,0,-6941.714919609114,1.014422581658056,432.9408707599945
win stay lose shift,multi-heuristic policy,39,0,-6937.313868370571,1.0195693581684309,217.43730304346457
win stay lose shift,optimal policy values,39,0,-6939.844723175824,1.0058340275919526,329.18102478536116
win stay lose shift,win stay lose shift,40,0,-6710.829766513114,1.0121523497142286,454.8709487369259
win stay lose shift,** wait when safe,40,0,-6869.817413925952,1.0109773297414495,282.77562154064987
win stay lose shift,** binary energy state,40,0,-6870.822118231137,1.0117066056621482,336.7859354198781
win stay lose shift,weather type,40,0,-6875.842060268333,1.0065767942729327,385.7060106938731
win stay lose shift,* $\mathit{r}$ predator,40,0,-6875.284752173244,1.0189890438873463,286.49748289545914
win stay lose shift,* $\mathit{p}$ gain,40,0,-6875.076987777634,1.0137153586692795,405.14431554713445
win stay lose shift,expected gain naive,40,0,-6872.9752508417905,1.0071878732633854,283.3534770018837
win stay lose shift,marginal value,40,0,-6874.305971756619,1.0074718281578645,347.9956065134173
win stay lose shift,multi-heuristic policy,40,0,-6872.232277157588,1.0063761045291593,391.1237502765468
win stay lose shift,optimal policy values,40,0,-6873.637692799826,1.0131637236046196,283.9445297385149
win stay lose shift,win stay lose shift,41,0,-6385.282306923448,1.008564005690946,421.99767182682444
win stay lose shift,** wait when safe,41,0,-6691.892553584163,1.0103799609743258,483.76097640725396
win stay lose shift,** binary energy state,41,0,-6684.826739814911,1.019660122131768,156.87014177487703
win stay lose shift,weather type,41,0,-6700.989675717324,1.027985304930661,255.3348335899878
win stay lose shift,* $\mathit{r}$ predator,41,0,-6701.288980778628,1.0259622131103965,283.75832072695727
win stay lose shift,* $\mathit{p}$ gain,41,0,-6699.655204592721,1.0292895110277962,140.20443282860094
win stay lose shift,expected gain naive,41,0,-6700.596631711834,1.0051811213845263,270.82801436265885
win stay lose shift,marginal value,41,0,-6701.0873389982335,1.0202888758493682,169.10374726279056
win stay lose shift,multi-heuristic policy,41,0,-6682.886100837386,1.0062211195457416,366.61513998918815
win stay lose shift,optimal policy values,41,0,-6688.45412774818,1.0269231592102497,165.49913972780442
win stay lose shift,win stay lose shift,42,0,-6667.115471263529,1.0156889845484807,333.586100698777
win stay lose shift,** wait when safe,42,0,-6846.310264226899,1.0076513031931686,488.12518247526947
win stay lose shift,** binary energy state,42,0,-6833.135951363926,1.0153784160591763,300.87988792675964
win stay lose shift,weather type,42,0,-6854.514229749697,1.0135807513537802,268.93709742501517
win stay lose shift,* $\mathit{r}$ predator,42,0,-6854.534375077233,1.0078607847503225,249.51059088132186
win stay lose shift,* $\mathit{p}$ gain,42,0,-6854.1355222609,1.0300643226483557,197.37883240710448
win stay lose shift,expected gain naive,42,0,-6850.850279829394,1.0221077828069165,279.525255030641
win stay lose shift,marginal value,42,0,-6853.137056024734,1.0156490094820394,266.3887544518605
win stay lose shift,multi-heuristic policy,42,0,-6832.098005500358,1.0092101826247228,514.3143001113568
win stay lose shift,optimal policy values,42,0,-6846.398144193167,1.014787705046605,197.7713135170983
win stay lose shift,win stay lose shift,43,0,-6607.955495014867,1.008509116297375,273.2272738008283
win stay lose shift,** wait when safe,43,0,-6836.733280188055,1.0066955708579821,444.699904615887
win stay lose shift,** binary energy state,43,0,-6836.1750700294715,1.0235192504387365,268.0736422046316
win stay lose shift,weather type,43,0,-6844.55102982559,1.0272474830140101,190.33370617842562
win stay lose shift,* $\mathit{r}$ predator,43,0,-6845.40300134931,1.025964528137611,354.95218760405925
win stay lose shift,* $\mathit{p}$ gain,43,0,-6843.731708886973,1.018733596011066,304.41987617321115
win stay lose shift,expected gain naive,43,0,-6840.82720615233,1.0073840006624772,290.2808849986759
win stay lose shift,marginal value,43,0,-6839.898435491512,1.0129323130913916,330.85779563171536
win stay lose shift,multi-heuristic policy,43,0,-6834.862925584985,1.0224637815316524,442.89077235896445
win stay lose shift,optimal policy values,43,0,-6837.250943698753,1.0031232963271977,324.9380632689282
win stay lose shift,win stay lose shift,44,0,-6789.217120182789,1.005308297399268,568.7195588216358
win stay lose shift,** wait when safe,44,0,-6935.3147572109565,1.012571469500292,391.94784664804314
win stay lose shift,** binary energy state,44,0,-6934.540208451692,1.00929080561926,392.56074415737123
win stay lose shift,weather type,44,0,-6939.94993662389,1.006403416592673,459.39010909487416
win stay lose shift,* $\mathit{r}$ predator,44,0,-6939.95511643297,1.0091925834893876,370.97798300902406
win stay lose shift,* $\mathit{p}$ gain,44,0,-6938.006131700541,1.0127990522864148,390.77356741945607
